state,commodity_group,commodity,price_date,price,source_date,price_type
Karnataka,Cereals,Jowar(Sorghum),2026-03-13,3869.0,2026-03-15,Actual
Karnataka,Cereals,Paddy(Common),2026-03-13,2629.0,2026-03-15,Actual
Karnataka,Cereals,Paddy(Common),2026-03-11,2505.88,2026-03-15,Actual
Karnataka,Fibre Crops,Cotton,2026-03-12,7800.0,2026-03-15,Actual
Karnataka,Fibre Crops,Cotton,2026-03-11,7797.82,2026-03-15,Actual
Karnataka,Oil Seeds,Copra,2026-03-12,29800.0,2026-03-15,Actual
Karnataka,Oil Seeds,Groundnut,2026-03-13,7529.0,2026-03-15,Actual
Karnataka,Oil Seeds,Groundnut,2026-03-12,7689.0,2026-03-15,Actual
Karnataka,Oil Seeds,Groundnut,2026-03-11,7777.0,2026-03-15,Actual
Karnataka,Oil Seeds,Safflower,2026-03-13,2650.0,2026-03-15,Actual
Karnataka,Pulses,Arhar(Tur/Red Gram)(Whole),2026-03-13,7734.95,2026-03-15,Actual
Karnataka,Pulses,Arhar(Tur/Red Gram)(Whole),2026-03-12,7682.44,2026-03-15,Actual
Karnataka,Pulses,Arhar(Tur/Red Gram)(Whole),2026-03-11,7654.34,2026-03-15,Actual
Karnataka,Pulses,Bengal Gram(Gram)(Whole),2026-03-11,4800.0,2026-03-15,Actual
