state,commodity_group,commodity,price_date,price,source_date,price_type
West Bengal,Cereals,Maize,2026-02-28,2275.0,2026-03-02,Actual
West Bengal,Cereals,Maize,2026-02-27,2285.0,2026-03-02,Actual
West Bengal,Cereals,Maize,2026-02-26,2275.0,2026-03-02,Actual
West Bengal,Cereals,Paddy(Common),2026-02-28,2289.4,2026-03-02,Actual
West Bengal,Cereals,Paddy(Common),2026-02-27,2328.1,2026-03-02,Actual
West Bengal,Cereals,Paddy(Common),2026-02-26,2312.64,2026-03-02,Actual
West Bengal,Cereals,Wheat,2026-02-28,2666.67,2026-03-02,Actual
West Bengal,Cereals,Wheat,2026-02-27,2526.61,2026-03-02,Actual
West Bengal,Cereals,Wheat,2026-02-26,2712.32,2026-03-02,Actual
West Bengal,Oil Seeds,Mustard,2026-02-28,6482.07,2026-03-02,Actual
West Bengal,Oil Seeds,Mustard,2026-02-27,6428.77,2026-03-02,Actual
West Bengal,Oil Seeds,Mustard,2026-02-26,6663.31,2026-03-02,Actual
West Bengal,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-27,6744.78,2026-03-02,Actual
West Bengal,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-26,6744.78,2026-03-02,Actual
West Bengal,Vegetables,Onion,2026-02-28,1771.74,2026-03-02,Actual
West Bengal,Vegetables,Onion,2026-02-27,1838.22,2026-03-02,Actual
West Bengal,Vegetables,Onion,2026-02-26,1773.08,2026-03-02,Actual
West Bengal,Vegetables,Potato,2026-02-28,866.16,2026-03-02,Actual
West Bengal,Vegetables,Potato,2026-02-27,860.02,2026-03-02,Actual
West Bengal,Vegetables,Potato,2026-02-26,846.53,2026-03-02,Actual
West Bengal,Vegetables,Tomato,2026-02-28,1579.94,2026-03-02,Actual
West Bengal,Vegetables,Tomato,2026-02-27,1624.35,2026-03-02,Actual
West Bengal,Vegetables,Tomato,2026-02-26,1574.06,2026-03-02,Actual
