state,commodity_group,commodity,price_date,price,source_date,price_type
Gujarat,Cereals,Bajra(Pearl Millet/Cumbu),2026-02-28,2463.51,2026-03-02,Actual
Gujarat,Cereals,Bajra(Pearl Millet/Cumbu),2026-02-27,2370.44,2026-03-02,Actual
Gujarat,Cereals,Bajra(Pearl Millet/Cumbu),2026-02-26,2401.74,2026-03-02,Actual
Gujarat,Cereals,Barley(Jau),2026-02-27,2145.0,2026-03-02,Actual
Gujarat,Cereals,Jowar(Sorghum),2026-02-28,4773.82,2026-03-02,Actual
Gujarat,Cereals,Jowar(Sorghum),2026-02-27,3994.17,2026-03-02,Actual
Gujarat,Cereals,Jowar(Sorghum),2026-02-26,4829.1,2026-03-02,Actual
Gujarat,Cereals,Maize,2026-02-28,2150.0,2026-03-02,Actual
Gujarat,Cereals,Maize,2026-02-27,1967.5,2026-03-02,Actual
Gujarat,Cereals,Maize,2026-02-26,1855.0,2026-03-02,Actual
Gujarat,Cereals,Paddy(Common),2026-02-28,2160.91,2026-03-02,Actual
Gujarat,Cereals,Paddy(Common),2026-02-27,2365.42,2026-03-02,Actual
Gujarat,Cereals,Paddy(Common),2026-02-26,2308.53,2026-03-02,Actual
Gujarat,Cereals,Wheat,2026-02-28,2372.72,2026-03-02,Actual
Gujarat,Cereals,Wheat,2026-02-27,2411.29,2026-03-02,Actual
Gujarat,Cereals,Wheat,2026-02-26,2456.07,2026-03-02,Actual
Gujarat,Fibre Crops,Cotton,2026-02-28,7753.97,2026-03-02,Actual
Gujarat,Fibre Crops,Cotton,2026-02-27,7631.71,2026-03-02,Actual
Gujarat,Fibre Crops,Cotton,2026-02-26,7727.62,2026-03-02,Actual
Gujarat,Oil Seeds,Groundnut,2026-02-28,6778.5,2026-03-02,Actual
Gujarat,Oil Seeds,Groundnut,2026-02-27,6973.35,2026-03-02,Actual
Gujarat,Oil Seeds,Groundnut,2026-02-26,6712.58,2026-03-02,Actual
Gujarat,Oil Seeds,Mustard,2026-02-28,5754.11,2026-03-02,Actual
Gujarat,Oil Seeds,Mustard,2026-02-27,5876.29,2026-03-02,Actual
Gujarat,Oil Seeds,Mustard,2026-02-26,6060.53,2026-03-02,Actual
Gujarat,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-28,8686.18,2026-03-02,Actual
Gujarat,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-27,8736.8,2026-03-02,Actual
Gujarat,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-26,9136.74,2026-03-02,Actual
Gujarat,Oil Seeds,Soyabean,2026-02-28,4912.2,2026-03-02,Actual
Gujarat,Oil Seeds,Soyabean,2026-02-27,4852.06,2026-03-02,Actual
Gujarat,Oil Seeds,Soyabean,2026-02-26,4895.34,2026-03-02,Actual
Gujarat,Pulses,Arhar(Tur/Red Gram)(Whole),2026-02-28,7351.12,2026-03-02,Actual
Gujarat,Pulses,Arhar(Tur/Red Gram)(Whole),2026-02-27,7312.42,2026-03-02,Actual
Gujarat,Pulses,Arhar(Tur/Red Gram)(Whole),2026-02-26,7240.71,2026-03-02,Actual
Gujarat,Pulses,Bengal Gram(Gram)(Whole),2026-02-28,5432.27,2026-03-02,Actual
Gujarat,Pulses,Bengal Gram(Gram)(Whole),2026-02-27,5269.1,2026-03-02,Actual
Gujarat,Pulses,Bengal Gram(Gram)(Whole),2026-02-26,5351.44,2026-03-02,Actual
Gujarat,Pulses,Black Gram(Urd Beans)(Whole),2026-02-28,6863.15,2026-03-02,Actual
Gujarat,Pulses,Black Gram(Urd Beans)(Whole),2026-02-27,6983.36,2026-03-02,Actual
Gujarat,Pulses,Black Gram(Urd Beans)(Whole),2026-02-26,7525.7,2026-03-02,Actual
Gujarat,Pulses,Green Gram(Moong)(Whole),2026-02-28,6293.82,2026-03-02,Actual
Gujarat,Pulses,Green Gram(Moong)(Whole),2026-02-27,6487.09,2026-03-02,Actual
Gujarat,Pulses,Green Gram(Moong)(Whole),2026-02-26,6760.78,2026-03-02,Actual
Gujarat,Vegetables,Onion,2026-02-28,945.74,2026-03-02,Actual
Gujarat,Vegetables,Onion,2026-02-27,948.52,2026-03-02,Actual
Gujarat,Vegetables,Onion,2026-02-26,986.15,2026-03-02,Actual
Gujarat,Vegetables,Potato,2026-02-28,833.56,2026-03-02,Actual
Gujarat,Vegetables,Potato,2026-02-27,746.64,2026-03-02,Actual
Gujarat,Vegetables,Potato,2026-02-26,784.3,2026-03-02,Actual
Gujarat,Vegetables,Tomato,2026-02-28,961.79,2026-03-02,Actual
Gujarat,Vegetables,Tomato,2026-02-27,957.86,2026-03-02,Actual
Gujarat,Vegetables,Tomato,2026-02-26,908.34,2026-03-02,Actual
