,,,,Marketwise Price & Arrival Report (10-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 10 Mar, 2026","Price on 09 Mar, 2026","Price on 08 Mar, 2026","Arrival on 10 Mar, 2026","Arrival on 09 Mar, 2026","Arrival on 08 Mar, 2026"
Cereals,Paddy(Common),2369.00,3158.67,-,-,509.63,-,-
Fibre Crops,Cotton,7710.00,7549.00,7600.00,-,1068.00,1380.00,-
Oil Seeds,Groundnut,7263.00,7612.40,7875.98,-,3413.00,4310.00,-
Oil Seeds,Sunflower Seed,6760.00,5000.00,-,-,6.00,-,-
Pulses,Bengal Gram(Gram)(Whole),5875.00,5111.00,5031.00,-,12.00,48.00,-
Vegetables,Potato,-,1300.00,1200.00,-,1.50,1.34,-
Vegetables,Tomato,-,1094.83,1178.19,990.24,152.05,807.78,141.95

