state,commodity,commodity_group,district,market,predicted_for_date,predicted_price,model_used,rmse,mae,mape,confidence_score,trained_till_date,prediction_run_date,base_last_price,trend_used,price_date,price,price_type
Andhra Pradesh,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-01,4874.76,hybrid_ma,0.0,0.0,0.0,LOW,2026-02-28,2026-03-03,4939.0,30.0,2026-03-01,4874.76,predicted
Andhra Pradesh,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-02,4924.0,hybrid_ma,0.0,0.0,0.0,LOW,2026-02-28,2026-03-03,4939.0,30.0,2026-03-02,4924.0,predicted
Andhra Pradesh,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-03,4973.24,hybrid_ma,0.0,0.0,0.0,LOW,2026-02-28,2026-03-03,4939.0,30.0,2026-03-03,4973.24,predicted
Andhra Pradesh,Black Gram(Urd Beans)(Whole),Pulses,,,2026-02-28,7789.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-27,2026-03-03,7789.0,0.0,2026-02-28,7789.0,predicted
Andhra Pradesh,Black Gram(Urd Beans)(Whole),Pulses,,,2026-03-01,7789.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-27,2026-03-03,7789.0,0.0,2026-03-01,7789.0,predicted
Andhra Pradesh,Black Gram(Urd Beans)(Whole),Pulses,,,2026-03-02,7789.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-27,2026-03-03,7789.0,0.0,2026-03-02,7789.0,predicted
Andhra Pradesh,Cotton,Fibre Crops,,,2026-03-01,7572.51,hybrid_ma,0.0,0.0,0.0,LOW,2026-02-28,2026-03-03,7559.0,-180.0,2026-03-01,7572.51,predicted
Andhra Pradesh,Cotton,Fibre Crops,,,2026-03-02,7649.0,hybrid_ma,0.0,0.0,0.0,LOW,2026-02-28,2026-03-03,7559.0,-180.0,2026-03-02,7649.0,predicted
Andhra Pradesh,Cotton,Fibre Crops,,,2026-03-03,7725.49,hybrid_ma,0.0,0.0,0.0,LOW,2026-02-28,2026-03-03,7559.0,-180.0,2026-03-03,7725.49,predicted
Andhra Pradesh,Groundnut,Oil Seeds,,,2026-03-01,9472.11,hybrid_ma,0.0,0.0,0.0,LOW,2026-02-28,2026-03-03,9493.81,-147.95000000000073,2026-03-01,9472.11,predicted
Andhra Pradesh,Groundnut,Oil Seeds,,,2026-03-02,9567.78,hybrid_ma,0.0,0.0,0.0,LOW,2026-02-28,2026-03-03,9493.81,-147.95000000000073,2026-03-02,9567.78,predicted
Andhra Pradesh,Groundnut,Oil Seeds,,,2026-03-03,9663.46,hybrid_ma,0.0,0.0,0.0,LOW,2026-02-28,2026-03-03,9493.81,-147.95000000000073,2026-03-03,9663.46,predicted
Andhra Pradesh,Onion,Vegetables,,,2026-02-28,737.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-27,2026-03-03,737.0,0.0,2026-02-28,737.0,predicted
Andhra Pradesh,Onion,Vegetables,,,2026-03-01,737.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-27,2026-03-03,737.0,0.0,2026-03-01,737.0,predicted
Andhra Pradesh,Onion,Vegetables,,,2026-03-02,737.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-27,2026-03-03,737.0,0.0,2026-03-02,737.0,predicted
Andhra Pradesh,Paddy(Common),Cereals,,,2026-02-28,2350.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-27,2026-03-03,2350.0,0.0,2026-02-28,2350.0,predicted
Andhra Pradesh,Paddy(Common),Cereals,,,2026-03-01,2350.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-27,2026-03-03,2350.0,0.0,2026-03-01,2350.0,predicted
Andhra Pradesh,Paddy(Common),Cereals,,,2026-03-02,2350.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-27,2026-03-03,2350.0,0.0,2026-03-02,2350.0,predicted
Andhra Pradesh,Sunflower Seed,Oil Seeds,,,2026-02-28,6313.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-27,2026-03-03,6313.0,0.0,2026-02-28,6313.0,predicted
Andhra Pradesh,Sunflower Seed,Oil Seeds,,,2026-03-01,6313.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-27,2026-03-03,6313.0,0.0,2026-03-01,6313.0,predicted
Andhra Pradesh,Sunflower Seed,Oil Seeds,,,2026-03-02,6313.0,fallback_copy,0.0,0.0,0.0,LOW,2026-02-27,2026-03-03,6313.0,0.0,2026-03-02,6313.0,predicted
Andhra Pradesh,Tomato,Vegetables,,,2026-03-02,1151.24,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-01,2026-03-03,1113.42,63.02999999999997,2026-03-02,1151.24,predicted
Andhra Pradesh,Tomato,Vegetables,,,2026-03-03,1176.45,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-01,2026-03-03,1113.42,63.02999999999997,2026-03-03,1176.45,predicted
Andhra Pradesh,Tomato,Vegetables,,,2026-03-04,1201.66,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-01,2026-03-03,1113.42,63.02999999999997,2026-03-04,1201.66,predicted
