state,commodity_group,commodity,price_date,price,source_date
Haryana,Cereals,Bajra(Pearl Millet/Cumbu),2026-01-28,2000.0,2026-01-30
Haryana,Cereals,Bajra(Pearl Millet/Cumbu),2026-01-27,1900.0,2026-01-30
Haryana,Cereals,Paddy(Common),2026-01-28,4260.54,2026-01-30
Haryana,Cereals,Paddy(Common),2026-01-27,3431.07,2026-01-30
Haryana,Cereals,Wheat,2026-01-27,2600.0,2026-01-30
Haryana,Fibre Crops,Cotton,2026-01-28,7628.29,2026-01-30
Haryana,Fibre Crops,Cotton,2026-01-27,7599.74,2026-01-30
Haryana,Fibre Crops,Cotton,2026-01-26,7335.82,2026-01-30
Haryana,Oil Seeds,Mustard,2026-01-28,6221.95,2026-01-30
Haryana,Oil Seeds,Mustard,2026-01-26,7000.0,2026-01-30
Haryana,Pulses,Bengal Gram(Gram)(Whole),2026-01-28,5318.0,2026-01-30
Haryana,Pulses,Bengal Gram(Gram)(Whole),2026-01-26,5301.0,2026-01-30
Haryana,Pulses,Green Gram(Moong)(Whole),2026-01-28,6545.0,2026-01-30
Haryana,Vegetables,Onion,2026-01-28,1703.51,2026-01-30
Haryana,Vegetables,Onion,2026-01-27,1630.11,2026-01-30
Haryana,Vegetables,Onion,2026-01-26,1892.03,2026-01-30
Haryana,Vegetables,Potato,2026-01-28,679.12,2026-01-30
Haryana,Vegetables,Potato,2026-01-27,675.99,2026-01-30
Haryana,Vegetables,Potato,2026-01-26,649.59,2026-01-30
Haryana,Vegetables,Tomato,2026-01-28,2448.02,2026-01-30
Haryana,Vegetables,Tomato,2026-01-27,2196.64,2026-01-30
Haryana,Vegetables,Tomato,2026-01-26,2218.41,2026-01-30
