state,commodity_group,commodity,price_date,price,source_date,price_type
Assam,Pulses,Lentil(Masur)(Whole),2026-03-27,9324.44,2026-03-29,Actual
Assam,Pulses,Lentil(Masur)(Whole),2026-03-26,9434.38,2026-03-29,Actual
Assam,Pulses,Lentil(Masur)(Whole),2026-03-25,9439.06,2026-03-29,Actual
Assam,Vegetables,Onion,2026-03-27,1807.45,2026-03-29,Actual
Assam,Vegetables,Onion,2026-03-26,1728.88,2026-03-29,Actual
Assam,Vegetables,Onion,2026-03-25,1858.82,2026-03-29,Actual
Assam,Vegetables,Potato,2026-03-27,1209.68,2026-03-29,Actual
Assam,Vegetables,Potato,2026-03-26,1301.32,2026-03-29,Actual
Assam,Vegetables,Potato,2026-03-25,1387.18,2026-03-29,Actual
Assam,Vegetables,Tomato,2026-03-27,1675.0,2026-03-29,Actual
Assam,Vegetables,Tomato,2026-03-26,1886.27,2026-03-29,Actual
Assam,Vegetables,Tomato,2026-03-25,1882.61,2026-03-29,Actual
